,category,titles,pageids
10,Arts & Entertainment>Entertainment Industry>Recording Industry,"['Music industry', 'Recording Industry Association of America', 'Recording Industry of South Africa', 'Recording Industry Association of Japan', 'Australian Recording Industry Association', 'Recording studio', 'Hong Kong Recording Industry Alliance', 'Recording Industry Association of Malaysia', ""Recording Industry Ass'n of America v. Diamond Multimedia Systems, Inc."", 'Audio Home Recording Act', 'International Federation of the Phonographic Industry', 'List of music recording certifications', 'The Recording Academy', 'ARIA Music Awards', 'Sound recording and reproduction', ""Hawai'i Academy of Recording Arts"", 'Asosiasi Industri Rekaman Indonesia', 'Music Canada', 'Cut-out (recording industry)', 'National Recording Preservation Board', 'Recorded Music NZ', 'International Standard Recording Code', 'Music recording sales certification', 'Binaural recording', 'British Phonographic Industry', 'Home recording', 'Trade association', 'Philippine Association of the Record Industry', 'Ocean Way Recording', 'Recording Workshop', 'Global music industry market share data', 'Grammy Award for Best Disco Recording', '2000s in the music industry', 'Bootleg recording', 'Grammy Award for Best Dance Recording', 'Indian Music Industry', 'Perpendicular recording', 'Recording Arts Talent Awards', 'ARIA Music Awards of 2004', 'Grammy Award for Best Remixed Recording, Non-Classical', 'Analog recording', 'Linda Ronstadt discography', 'Latin Academy of Recording Arts & Sciences', 'List of number-one digital singles of 2011 (Japan)', 'List of number-one digital singles of 2010 (Japan)', 'List of number-one digital singles of 2009 (Japan)', 'List of number-one digital singles of 2012 (Japan)', 'List of number-one urban albums of 2014 (Australia)', 'List of number-one urban albums of 2010 (Australia)', 'List of number-one dance singles of 2011 (Australia)']","['20821742', '1078261', '1078042', '190003', '31117369', '1597125', '308882', '102676', '1488043', '3897803', '5316083', '29513699', '485002', '424471', '930087', '12843371', '2458121', '25888143', '24460473', '180086', '1117386', '8193346', '11313590', '17627213', '23907626', '25722996', '30351069', '34365285', '48968867', '48492577', '470666', '1946204', '308242', '6900824', '1934736', '2086055', '3454993', '1588487', '41556261', '29425862', '18949819', '4023550', '31190435', '24329027', '34969467', '234751', '2417230', '8850489', '536700', '44902119']"
11,Arts & Entertainment>Entertainment Industry>Recording Industry>Music Awards,"['Billboard Music Award', 'MTV Video Music Award', 'NRJ Music Award', 'American Music Award', 'Soul Train Music Awards', 'World Music Awards', 'New Zealand Music Awards', 'Myx Music Award', 'MTV Europe Music Awards', 'CMT Music Awards', 'Billboard Latin Music Awards', 'Country Music Association Awards', 'Mnet Asian Music Awards', 'Meteor Music Awards', 'Mnet Asian Music Award for Best Music Video', 'South African Music Awards', 'Western Canadian Music Awards', 'American Music Award for Achievement', 'Americana Music Honors & Awards', 'Urban Music Awards', 'Native American Music Awards', 'MTV Pilipinas Music Award', 'Danish Music Awards', 'GMA Dove Award', 'Seoul Music Awards', 'Blues Music Award', 'BT Digital Music Awards', 'Namibian Annual Music Awards', 'Boston Music Awards', 'Michael Jackson Video Vanguard Award', 'Tejano Music Award for Album of the Year – Tejano', 'ARIA Music Awards', 'Filmfare Award for Best Music Director', 'Filmfare Award for Best Music Director – Telugu', ""New Zealand Music People's Choice Award"", 'Canadian Folk Music Awards', 'IHeartRadio Much Music Video Awards', 'Tejano Music Awards', 'Kisima Music Awards', 'Latin American Music Award', 'New Zealand Music Award for Best Electronic Artist', 'MTV Video Music Award for Best New Artist', 'Echo Music Prize', 'MTV Australia Awards', 'Grammy Award for Best Music Video', 'East Coast Music Association', 'UK Asian Music Awards', 'Broadcast Music, Inc.', 'Soul Train Music Award for Best Video of the Year', 'Global Indian Music Academy Awards']","['1078261', '408362', '41346847', '37962104', '18711090', '6121004', '566109', '1827667', '1192720', '66066', '16942396', '30661746', '1666748', '9840658', '21244497', '2627994', '933368', '7008703', '159803', '598942', '3266678', '11797112', '47702568', '16743604', '870071', '12747554', '295217', '477212', '1460129', '32933266', '43085258', '23174512', '9828164', '5835670', '31516996', '2465096', '29868835', '424399', '41036851', '23727683', '6186050', '2178155', '3787711', '50781704', '6008942', '28512506', '7081866', '22795989', '30874378', '45314592']"
12,Arts & Entertainment>Entertainment Industry>Recording Industry>Record Labels,"['Record label', 'Independent record label', 'Universal Records (defunct record label)', 'Prelude Records (record label)', 'Orange Record Label', 'Tower Records (record label)', 'XO (record label)', 'Capri Records (Jazz record label)', 'Zone 4 (record label)', 'Amiga (record label)', 'Music for Pleasure (record label)', ""Spinnin' Records"", 'Vanity label', 'Orlando (record label)', 'Tri Angle (record label)', 'Hypnos (record label)', 'The Amazing Kornyfone Record Label', 'Naxos Records', 'RCA/Jive Label Group', 'Label Fandango', 'Charisma Records', 'Spin Records (American label)', 'The Leaf Label', 'Spool (record label)', 'ECM Records', 'Buddah Records', 'List of record labels from Bristol', 'List of record labels: A–H', 'No Limit Records', 'The Echo Label', 'A&M Records', 'Able Label', 'List of record labels: R–Z', 'Wall of Sound (record label)', 'Tzadik Records', 'Erato Records', 'Young Turks (record label)', 'Columbia Records', 'The Whitehaus Family Record', 'Future Records (UK label)', 'Independiente (record label)', 'Incus Records', 'Areito (record label)', 'Plan 9 Records', 'Spin Records (Australian label)', 'List of record labels: I–Q', 'Creation Records', 'Hyperion Records', 'King Records (Japan)', 'Desert Storm Records']","['18885017', '2235928', '1042179', '44261865', '950503', '42236162', '1002741', '165108', '351617', '452570', '1525415', '27637825', '1469424', '3381784', '102875', '47863329', '1411545', '326246', '19419828', '7998592', '7998638', '7998663', '25862283', '4131054', '587055', '47757908', '2300550', '22920913', '3045449', '10035180', '6461124', '147101', '34755515', '18721255', '21655829', '33867447', '2915073', '2181103', '4657085', '22892899', '4745489', '43591960', '23784097', '1184481', '1021269', '4272666', '49438034', '32417398', '12945795', '2222289']"
13,Arts & Entertainment>Events & Listings,"['Event Viewer', 'Discrete event simulation', 'Event management', 'Extinction event', 'The Event', 'Event (computing)', 'List of UFC events', 'List of events named massacres', 'Cretaceous–Paleogene extinction event', 'List of LGBT events', 'List of WWE pay-per-view events', 'List of Impact Wrestling pay-per-view events', 'List of WCW pay-per-view events', 'List of multi-sport events', 'List of World Series of Poker Main Event champions', 'Media event', 'List of attractions and events in the Louisville metropolitan area', 'List of Strikeforce events', 'Dates of Epoch-Making Events', 'Tunguska event', ""Saturday Night's Main Event"", 'List of free-software events', 'List of attractions and events in Jacksonville, Florida', 'Apple event', 'List of fashion events', 'List of WWE Network events', '8.2 kiloyear event', 'DOM events', 'Permian–Triassic extinction event', 'Ordovician–Silurian extinction events', 'Tony Award for Best Special Theatrical Event', 'List of athletics events', 'Event Horizon (film)', 'Multi-sport event', 'List of Bellator MMA events', ""Saturday Night's Main Event results"", 'Event chain methodology', 'Personal-event memory', 'Quick time event', '2002 Eastern Mediterranean event', '2002 Vitim event', 'Never events', 'Nowhere (event)', 'Ofcom Code on Sports and Other Listed and Designated Events', 'Event-related potential', 'List of ONE Championship events', 'List of derecho events', 'WCW: The Main Event', 'List of events held in the Arena Stožice', 'Bastille Day event']","['8892305', '1258580', '12720946', '992674', '44503418', '1507852', '2154755', '5920634', '614230', '7962417', '29320113', '4132085', '10061279', '3155871', '9813', '27369630', '2467202', '7924907', '37049628', '9509197', '28418256', '454698', '47146440', '454272', '21086145', '27426976', '28188149', '2287364', '873843', '29724166', '104985', '38694476', '3981713', '29213404', '5329685', '53900', '13581818', '1504192', '30915998', '425753', '24749', '33469118', '12114439', '2281342', '2283047', '27375236', '4241878', '30669', '8126792', '37470339']"
14,Arts & Entertainment>Events & Listings>Clubs & Nightlife,"['Nightlife', 'Nightlife (disambiguation)', 'Nightlife in Bangkok', 'The Sims 2: Nightlife', 'I Love the Nightlife', 'Into the Nightlife', 'Nightlife legislation of the United States', '2006 nightlife legislation in New York City', 'Animal Nightlife', 'Club Kids', 'Nightlife (Pet Shop Boys album)', 'At the Club', 'Key Club (jazz club)', 'Jersey club', 'Bovine Sex Club', 'Escape Nightclub', 'Dean Johnson (entertainer)', 'Ladyfag', 'Club Quarter', 'Fabric (club)', 'BlackBook', 'Mojo Club', 'Pacha Group', 'Club Life: Volume Two Miami', 'Mph club', 'Nightclub', 'Roger Michael', 'Berg am Laim', '¡Dos!', 'Home and Dry (Pet Shop Boys song)', 'Limelight (2011 film)', 'Pacific Beach, San Diego', 'Pyramid Club', 'Michael Musto', ""Mary's Club"", 'KitKatClub', 'Limnatis, Limassol', 'Mother Juan Aviance', 'SBE Entertainment Group', 'Batcave (club)', ""Club d'Alep"", 'Big Daddy Carlos', 'Patong', 'Mark Anthony (DJ)', 'Jamie Mulholland', 'Nightset', 'Suzy McCoppin', 'Thamel', 'Andrew Sasson', 'List of jazz venues']","['40480265', '25484719', '23709901', '1148029', '2163615', '33928074', '12286781', '4833471', '3147082', '884659', '35026593', '32135725', '52873559', '30690058', '50103716', '2402462', '15079717', '6991079', '17438318', '33967057', '43271391', '43705993', '3549469', '24472147', '33368084', '23215947', '26360372', '41854558', '857877', '15381053', '54524007', '54148107', '19321330', '951578', '726884', '7844445', '34249254', '16552332', '53432677', '8828899', '24353', '1086789', '1883625', '25525697', '9794614', '26124559', '3904568', '1874687', '35473107', '11447220']"
15,Arts & Entertainment>Events & Listings>Concerts & Music Festivals,"['Concert', 'Music festival', 'Aspen Music Festival and School', 'List of music festivals in Italy', 'Boston Early Music Festival', 'Coachella Valley Music and Arts Festival', 'Salzburg Festival', 'Roskilde Festival', 'Music venue', 'Norfolk Chamber Music Festival', 'Sasquatch! Music Festival', 'Bonnaroo Music Festival', 'Rock festival', 'Bellingham Festival of Music', 'Spot (music festival)', 'List of electronic music festivals', 'Tongyeong International Music Festival', 'Kichijōji Music Festival', ""Ravi Shankar's Music Festival from India"", 'Klipsch Music Center', 'London Festival of Baroque Music', 'Caramoor Summer Music Festival', 'Wildflower! Arts and Music Festival', 'Turku music festival', 'Christian music festival', 'Marlboro Music School and Festival', 'Ravinia Festival', 'Blossom Festival', 'Hard (music festival)', 'Pitchfork Music Festival', 'New Zealand music festivals', 'Birmingham Triennial Music Festival', 'Cabrillo Festival of Contemporary Music', 'Parachute music festival', 'Altamont Free Concert', 'Goose Lake International Music Festival', 'Woodstock', 'Phish festivals', 'Grant Park Music Festival', 'Festival of New Trumpet Music', 'Schaefer Music Festival', 'Donaueschingen Festival', 'Waikino Music Festival', 'Tampere Music Festivals', 'Ultra Music Festival', 'Schleswig-Holstein Musik Festival', 'Maha Music Festival', 'Aldeburgh Festival', 'Edmonton Folk Music Festival', 'Monterey Pop Festival']","['99635', '309682', '1009003', '5707462', '936459', '21956539', '426531', '12680498', '39139961', '5368000', '21755966', '494630', '236918', '14109619', '1426078', '12753434', '2274727', '13359903', '27776992', '36736078', '9276648', '15225609', '4341435', '27266422', '23892387', '1227251', '7504750', '2409546', '4886926', '33668409', '1667789', '18476638', '4202163', '34653924', '2065166', '306611', '284539', '320672', '3892398', '13837451', '5453122', '3739936', '8381849', '23405911', '25419979', '1391217', '5421185', '5625370', '33884', '362815']"
16,Arts & Entertainment>Events & Listings>Film Festivals,"['Film festival', 'Sundance Film Festival', 'Cannes Film Festival', 'Berlin International Film Festival', 'Tribeca Film Festival', 'Toronto International Film Festival', 'Fajr International Film Festival', 'Sitges Film Festival', 'Venice Film Festival', 'Shanghai International Film Festival', 'Montreal World Film Festival', 'Atlanta Film Festival', 'International Film Festival Rotterdam', 'Zlín Film Festival', 'Los Angeles Film Festival', 'BFI London Film Festival', 'Cardiff Film Festival', 'Sarajevo Film Festival', 'Fantasia International Film Festival', 'Thessaloniki International Film Festival', '2007 Sundance Film Festival', 'Torino Film Festival', 'International Film Festival of Kerala', 'San Sebastián International Film Festival', 'Leeds International Film Festival', 'Denver Film Festival', 'Gothenburg Film Festival', 'Champs-Élysées Film Festival', 'African Film Festival of Cordoba', 'ViBGYOR Film Festival', 'International Istanbul Film Festival', 'Dungog Film Festival', 'Haifa International Film Festival', 'Kara Film Festival', 'International Antalya Film Festival', 'Bangkok International Film Festival', 'Sonoma International Film Festival', 'Frameline Film Festival', 'Netherlands Film Festival', 'Stockholm International Film Festival', 'BUFF International Film Festival', '2011 Sundance Film Festival', 'Action On Film International Film Festival', 'Brussels International Fantastic Film Festival', 'Marrakech International Film Festival', 'Calgary International Film Festival', 'Annecy International Animated Film Festival', 'Cleveland International Film Festival', 'Busan International Film Festival', 'Cabourg Film Festival']","['8619101', '30556192', '27143038', '34933004', '5898817', '17063077', '5007400', '4140808', '2844329', '18948039', '3100423', '2688274', '1557124', '101460', '3120494', '42207688', '3845025', '13546935', '29160750', '4082946', '2364505', '10781', '8518974', '4129014', '7411011', '4621124', '445950', '6525047', '824833', '3010708', '6036256', '2184313', '7344221', '2516260', '4773703', '7725400', '751330', '11927285', '2192206', '27904590', '4140629', '23943448', '3064835', '27752058', '178751', '2168341', '32497', '10642339', '20015034', '44184463']"
17,Arts & Entertainment>Events & Listings>Live Sporting Events,"['Broadcasting of sports events', 'Sporting clays', 'Media event', 'BBC Radio 5 Live', 'Live television', 'Mayfair Sporting Club', '5 live Sport', 'Main Event', 'Live Nation (events promoter)', 'Windows Live Mail', 'Music at sporting events', 'Mega event advertising', 'List of events at the O2 Arena', 'The NEON', 'BBC Radio 5 Live Sports Extra', 'Xbox Live', 'Anschutz Entertainment Group', ""Let's Play Live"", 'Roy and HG', 'List of television programs broadcast by Xbox Live', 'Multi-sport event', 'SB Nation Radio', 'Specials (Sirius XM)', 'WDNY-FM', 'Fathom Events', 'Outstanding Live Sports Special', 'Stadium Events', 'Animals in sport', 'Echo Arena Liverpool', 'Vertigo 2005: Live from Chicago', 'Goldstar Events', 'Fox Sports Live', 'Park Live', 'ESPN3', 'DD Sports', 'Fever: Legend Live', 'Annual events in Toronto', 'WBGR-LD', 'Ofcom Code on Sports and Other Listed and Designated Events', 'All-Ireland Hurling Final', 'Royal Arena', 'Spectrum Sports (Kansas City)', 'Sportsvision', 'This Sporting Life (radio program)', 'Annual events in Metro Manila', 'Fox Sports Kansas City', 'Television timeout', 'ESPN Classic', 'Fox Sports News (Australia)', 'Remote broadcast']","['11328801', '1435084', '5845673', '36935689', '1204971', '1049165', '233912', '233917', '3182739', '23565272', '5330195', '17878711', '8120844', '48760159', '44638760', '16561337', '41248096', '5598346', '13758820', '53361997', '29798608', '34230193', '3605214', '538871', '5174810', '28499959', '5329685', '48614812', '53900', '2121727', '30915998', '2177485', '40138257', '591474', '33188918', '3660823', '5554433', '7588662', '768417', '11963055', '9725828', '7039104', '8636773', '1009610', '3507962', '2971299', '15866748', '15559425', '881586', '978035']"
18,Arts & Entertainment>Events & Listings>Movie Listings & Theater Showtimes,"['Showtime (TV network)', 'Movie theater', 'The Movie Channel', 'Showtime at the Apollo', 'List of cinema and movie theater chains', ""It's Showtime (variety show)"", 'List of Mystery Science Theater 3000 episodes', 'List of movie umbrella titles in North America', 'List of cinemas in Thailand', 'Flix (TV network)', 'Apollo Theater', 'Kathleen Rose Perkins', 'Yahoo! Movies', 'B movie', 'George Hearn', 'The Vic Theatre', 'Fox Theatre (Detroit)', 'Moviefone', 'Epix', 'Hans Fjellestad', 'List of Kannada films of 2011', 'Samaresh Routray', 'Cam (bootleg)', 'Bob Delegall', '16th GLAAD Media Awards', 'Joe Bob Briggs', 'The ABC Sunday Night Movie', 'Captain (manga)', 'Wometco Home Theater', 'Steven Banks', 'Screener (website)', 'Charlene Fernetz', 'Puella Magi Madoka Magica: The Movie', '32nd PMPC Star Awards for Movies', 'Flash animation', '17th GLAAD Media Awards', 'MovieTome', 'Television film', 'Pay television', 'Janel Moloney', 'Kelly AuCoin', 'Elizabeth Perkins', 'Starz', 'Cinemax', 'National CineMedia', 'Nevada Theatre', 'Jacob Kornbluth', 'List of programs broadcast by Starz', '14th GLAAD Media Awards', 'Laura Linney']","['1604795', '1604855', '4548028', '49742579', '372799', '105391', '29874398', '3526949', '6703146', '22084353', '179166', '333680', '21215055', '1649198', '655258', '1570116', '1198142', '6427575', '24823859', '40174178', '1041165', '898606', '30241782', '27661805', '30291570', '859458', '13274048', '5763435', '25013082', '30652360', '1202625', '77819', '4186760', '3445931', '18536138', '661989', '39864435', '49692745', '17962873', '77877', '30873461', '1060085', '2195460', '164342', '1020586', '655262', '7019562', '2045360', '908907', '375670']"
19,Arts & Entertainment>Events & Listings>Ticket Sales,"['List of Soviet films of the year by ticket sales', 'MovieTickets.com', 'Ticketmaster', 'Ticket Galaxy', 'Ticket resale', 'The Ticket Factory', 'Society of Ticket Agents and Retailers', 'Box office', 'TicketLeap', 'Sales', 'Ticket machine', 'Coast to Coast Tickets', 'National Sales Center', 'TicketSource', 'TicketCity', 'ShowClix', 'Just the Ticket', 'Q-tickets', 'Fandango (company)', 'Ticket to Ride (board game)', 'Eventbrite', 'Ticket to Ride', 'AXS (company)', 'Skiddle', 'Songkick', 'Ticket Liquidator', 'NFL season ticket waiting lists', 'The Garth Brooks World Tour with Trisha Yearwood', 'StubHub', 'Ticket Ghana', 'TicketIQ', '2011 Premier League Asia Trophy', 'See Tickets', 'Picatic', 'Glastonbury Festival 2008', 'Tickets.com', 'TicketNetwork', 'Lottery', '2009 Premier League Asia Trophy', 'TicketsNow', 'Powerball', 'Ticketfly', 'ScoreBig', 'Air Ticket', 'Dealflicks', 'The Rolling Stones American Tour 1981', '2017 Premier League Asia Trophy', '25 Live', 'Adelaide Fringe Festival', '2009 Supercoppa Italiana']","['23178479', '31840492', '54158908', '4841147', '40365248', '486345', '19948565', '784687', '12168420', '51424606', '33064188', '585103', '13771900', '7811236', '2302385', '228592', '12448545', '15208334', '45232724', '37972514', '530094', '49258554', '155698', '30761936', '16270642', '41990884', '48691177', '11729027', '31652444', '4545012', '43673910', '8545280', '42972827', '9960424', '40182131', '26895242', '34497081', '54608862', '54421643', '48865332', '41317329', '515046', '1676368', '1209651', '1425689', '42207842', '545768', '8439634', '23753268', '22829902']"
20,Arts & Entertainment>Fun & Trivia,"['FunTrivia', 'Trivia', 'Trivia (The Office)', 'List of minor Apogee Software video games', 'MovieCat!', 'Pub quiz', 'Fun House (video game)', 'Disney Think Fast', 'Wilson Casey', 'Smarty Pants', 'Game Wave Family Entertainment System', 'Tribute (magazine)', 'Louis A. Mongello', 'Scene It? Bright Lights! Big Screen!', 'Good Job, Brain!', ""Ain't We Got Fun (film)"", 'Slylock Fox & Comics for Kids', ""The Pharmer's Almanac"", 'Mental Floss', 'SongPop', 'Shout About Movies', 'World Carrot Museum', 'Shinji Nakae', 'Artech Digital Entertainment', 'Ghostwriter (book series)', 'Joined-Up Thinking', 'Ablaze (film)', 'Gordon Pape', 'Game Party', 'Castle Rock Entertainment, Inc. v. Carol Publishing Group Inc.', 'Robert Desiderio', 'Imperial Japanese rations', 'Sporcle', 'Salem Web Network', 'John Rogan', 'Did You Know Gaming?', 'Manuel Toharia', ""You Turn Me On, I'm a Radio"", 'Mistress (novel)', 'Pressman Toy Corporation', 'Stratford Central Secondary School', 'Leonard Sillman', 'Long Branch Saloon', 'Kix (cereal)', 'IBilib', 'Fruit by the Foot', 'Radyo Pilipinas Worldwide', 'Kat Lehmer', 'Buena Mano Balita', 'The One with the Embryos']","['53735740', '12892555', '4424996', '31162017', '14169184', '41406522', '23856955', '4622770', '23804898', '3741818', '12851354', '8303471', '18067046', '46729671', '1365853', '34476912', '2189817', '16993259', '19744511', '27550877', '889782', '11465400', '26453001', '6596466', '15442461', '31057943', '1843664', '43697116', '44003870', '12613285', '166518', '27886679', '4296723', '13569734', '33654297', '12720250', '30864675', '5631963', '13892453', '38234637', '23327067', '15118522', '3337154', '26995095', '1690736', '34200979', '8497083', '6371426', '42950300', '3485095']"
21,Arts & Entertainment>Fun & Trivia>Flash-Based Entertainment,"['Flash animation', 'Flash Gordon', 'Adobe Flash', 'The Flash (2014 TV series)', 'Flash mob', 'The Flash (video game)', 'Flash Gordon (film)', 'List of The Flash characters', 'Adobe Flash Player', 'Flash (Queen song)', 'Flash Gordon (2007 TV series)', 'Flash in other media', 'The Flash (1990 TV series)', 'Flash Gordon (serial)', 'Flash (Barry Allen)', 'Royal Flash (film)', 'USB flash drive', 'Pilot (The Flash)', 'The New Adventures of Flash Gordon', 'Seven Seas Entertainment', 'Ricki and the Flash', 'Flash Gordon (1954 TV series)', 'Klei Entertainment', 'List of The Flash episodes', 'Flash (Jay Garrick)', ""Jumpin' Jack Flash"", 'List of Flash enemies', 'FlashForward', 'Flash Thompson', 'Dirty Pair Flash', 'Entertainment', 'Probe Entertainment', 'Sony Interactive Entertainment', 'Entertainment center', 'Flash Gordon (1996 TV series)', 'Invasion! (Arrowverse)', 'KingsIsle Entertainment', 'Strike Entertainment', 'Splash Entertainment', 'Autodesk Media and Entertainment', 'UGO Networks', 'Duet (The Flash)', 'Ming the Merciless', 'Saban Entertainment', 'Hunter Zolomon', '2014–15 Monterrey Flash season', 'Flash (G.I. Joe)', 'Fuel Industries', 'Amok Entertainment', 'Gorilla City (The Flash)']","['44102137', '20947', '1713552', '5453531', '1666392', '3519835', '53517522', '9262', '2144707', '20897708', '1257797', '8981720', '1257798', '2902919', '42085', '2456854', '4578836', '10684708', '3978441', '73471', '663186', '1649198', '13406737', '287872', '9058896', '2772229', '52243241', '219101', '2559920', '10771891', '10286088', '44132170', '42718506', '801791', '51262433', '4164593', '44129723', '2506370', '2873449', '1484846', '1025398', '13469455', '12936022', '47488636', '41844524', '6007454', '4578863', '5086529', '400414', '53226483']"
22,Arts & Entertainment>Fun & Trivia>Fun Tests & Silly Surveys,"['Bride of Re-Animator', 'Paranormality (book)', 'Disney California Adventure', 'The Cure (Fringe)', 'Borax', 'Populous (video game)', 'The Adventures of Buckaroo Banzai Across the 8th Dimension', 'Hansel & Gretel: Witch Hunters', 'Golden age of American animation', 'Barry Karr', 'Self-control', 'Eric Joyce', 'Animaniacs', 'Spider-Man: Homecoming', 'Form and document creation', 'Sweet Valley High', 'Nancy Hayton', ""Logan's Run (film)"", 'Guardians of the Galaxy Vol. 2', 'PlayStation All-Stars Battle Royale', 'Sábado Gigante', 'Reliability of Wikipedia', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Linux', 'Cunt', 'A Million Ways to Die in the West', 'The Well of Loneliness', 'Isle of Forgotten Sins', 'Who Framed Roger Rabbit', 'The Abyss', 'Oxegen 2009', 'Backmasking', 'History of Linux', 'Baby talk', 'The Phantom Tollbooth', 'Movie 43', 'Criticism of Wikipedia', 'We Are the World', 'Frozen (2013 film)', 'Horrible Histories (book series)', 'Homer Simpson', 'Good Game (television series)', 'Aircraft in fiction', 'Chicken Little (2005 film)', 'The Taming of the Shrew', 'Lost Girl', 'The Wind in the Willows (TV series)', 'List of Kung Fu Panda characters', 'Quantico (season 1)', 'List of cultural icons of England']","['40236518', '24989316', '21684015', '863241', '18589482', '43217471', '65560', '1336108', '1194084', '5034470', '46963', '356309', '427381', '31624264', '34164547', '141957', '7175634', '43402974', '27223546', '14032417', '64072', '207078', '1252914', '34425396', '6097297', '18375766', '5871867', '28613119', '29097142', '3501967', '20198294', '49936877', '35592396', '66654', '50715365', '6014851', '1875075', '45359871', '1700303', '152019', '45568', '142274', '30830564', '178842', '62654', '1860568', '5886788', '685793', '76018', '19202875']"
23,Arts & Entertainment>Humor,"['Humour', 'Theories of humor', 'Humor research', 'Humor on the internet', 'Good Humor', 'Humorism', 'Off-color humor', 'Gallows humor', 'Military humor', 'List of humor research publications', 'Office humor', 'Mark Twain Prize for American Humor', 'American humor', 'Vitreous Humor (Band)', 'Misattribution theory of humor', 'CollegeHumor', 'College Humor (film)', 'College humor magazines', 'Flatulence humor', 'Anti-Barney humor', 'In Humor and Sadness', 'Self-referential humor', 'Black comedy', 'A Subtreasury of American Humor', 'Cognitive humor processing', 'Good Humor Party', 'Humor about Catholicism', 'Anthology of Black Humor', 'Humor Times', 'Humor in Freud', 'Humor styles', 'HumorFeed', 'Humor Risk', 'Good Humor-Breyers', 'Sophomoric humor', 'Ethnic joke', 'Distorted Humor', 'NPO Humor TV', 'Anti-humor', 'Deadpan', 'Computational humor', 'Humor Monastery', 'Sharp Humor', 'Humor based on the September 11 attacks', 'Teen humor comics', 'Humoral immunity', 'The CollegeHumor Show', 'Mathematical joke', 'Sordid Humor', 'College Humor (magazine)']","['31889714', '3288121', '17377721', '1697456', '13329292', '118365', '41122131', '1835869', '9122363', '867889', '14760591', '573889', '5286917', '277978', '4512409', '703765', '1081341', '3961126', '39177839', '2841473', '10672850', '2014595', '18068042', '9357007', '35479610', '17511328', '53406742', '17893852', '34764275', '338526', '439185', '38407', '43147567', '13437947', '380559', '2287691', '19706615', '27066693', '22775368', '1408922', '17886894', '858507', '4843923', '542746', '4782829', '26727532', '21177867', '17909855', '17046974', '5217958']"
