,category,titles,pageids
10,Arts & Entertainment>Entertainment Industry>Recording Industry,"['Recording studio', 'International Federation of the Phonographic Industry', 'The Recording Academy', 'Home recording', 'Recording Workshop', 'Bootleg recording', 'Analog recording', 'Cue Recording Studios', 'Audio mastering', 'Promotional recording', 'Westlake Recording Studios', 'Tape recorder', 'Video game industry', 'Sunset industry', 'Comparison of analog and digital recording', 'Sex industry', 'Optical recording', 'Grammy Award for Best Polka Album', 'Association of Hungarian Record Companies', 'Information industry', 'MultiLevel Recording']","['190003', '2753593', '254878', '1488043', '156859', '24688207', '485508', '2458121', '199450', '180086', '1723296', '21997403', '2604089', '34969467', '234751', '20603860', '10162367', '70912', '8850489', '372478', '15168647']"
11,Arts & Entertainment>Entertainment Industry>Recording Industry>Music Awards,"['Billboard Latin Music Awards', 'CMT Music Awards', 'Soul Train Music Awards', 'Myx Music Award', 'Mnet Asian Music Award for Best Music Video', 'MTV Pilipinas Music Award', 'Indigenous Music Awards', 'MTV Video Music Award for Video of the Year', 'Music video award', 'Soul Train Music Award for Best Video of the Year', 'Mnet Asian Music Award for Best International Artist', 'Mnet Asian Music Award for Best Female Artist', 'Global Indian Music Academy Awards', 'Mnet Asian Music Award for Best Male Artist', 'Soul Train Music Award for Best Rap Single', 'MTV Video Music Award for Best Visual Effects', 'Billboard Women in Music', 'Amadeus Austrian Music Awards', 'Soul Train Music Award for Best Song of the Year', 'MTV Europe Music Award for Best Cover', 'Grammy Award for Best Alternative Music Album', 'MTV Europe Music Award for Best Adria Act', 'Winter Music Conference', 'Hum Honorary Music Award', 'Academy Award for Best Original Score', 'Punjabi Music Awards', 'Music recording sales certification', 'Edison Classical Music Awards', 'Mnet Asian Music Award for Artist of the Year', 'MTV Video Music Award for Best Female Video', 'Teen Choice Awards', 'MTV Europe Music Award for Web Award', 'Mnet Asian Music Award for Song of the Year', 'Mnet Asian Music Award for Album of the Year', 'Primetime Emmy Award for Outstanding Individual Performance in a Variety or Music Program', 'MTV Video Music Award for Best Male Video', 'MTV Video Music Award for Best Direction', 'MuchMusic Video Award for Best Director', 'MTV Video Music Award for Best Cinematography', 'Mnet Asian Music Award for Best Collaboration', 'National Film Award for Best Music Direction', 'Mnet Asian Music Award for Best Male Group', 'MTV Video Music Award for Best Editing', 'MTV Video Music Award for Best Choreography', 'Mnet Asian Music Award for Best Dance Performance', 'Mnet Asian Music Award for Best Female Group', 'Mnet Asian Music Award for Best Asian Artist', 'ARY Film Award for Best Original Music', 'Mnet Asian Music Award for Best OST', 'International Film Music Critics Association', 'Primetime Emmy Award for Outstanding Original Music and Lyrics', 'Mnet Asian Music Award for Best Band Performance', 'Billboard Music Award for Top Soundtrack', 'Heritage Award', 'Mnet Asian Music Award for Best Rap Performance', 'Billboard Music Award for Chart Achievement', 'Mirchi Music Awards', 'MTV Europe Music Award for Best Female', 'MTV Europe Music Award for Best Male', 'Grammy Award for Best World Music Album']","['43626180', '83065', '49366589', '6121004', '44398614', '16942396', '1607633', '45314592', '198217', '41837156', '34295599', '25102097', '25694163', '25313222', '12747554', '477228', '477235', '477219', '477234', '477200', '477196', '477230', '476903', '43041306', '43064439', '45263858', '54096626', '43101294', '43038976', '43064925', '43089477', '43038588', '43064673', '43085258', '43089841', '43056060', '10451817', '308242', '2884953', '9828164', '3739311', '6727622', '23702416', '5804318', '5588629', '6186050', '2178155', '1506928', '4793036', '52119457', '52114177', '668574', '26682477', '31083339', '25039990', '25062273', '29747918', '44229874', '43074445', '36020609']"
12,Arts & Entertainment>Entertainment Industry>Recording Industry>Record Labels,"['Independent record label', 'Vanity label', 'Banquet Records', 'White label', 'Roadrunner Records', 'Provident Label Group', 'Total Science', 'Priority Records', 'Phonogenic Records', 'Skin Graft Records']","['27532629', '47863329', '4483529', '1198613', '8424088', '400095', '808713', '1045346', '1021269', '1379293']"
13,Arts & Entertainment>Events & Listings,"['Event Viewer', 'Discrete event simulation', 'Event management', 'Extinction event', 'Event Center Arena', 'Media event', 'Event chain methodology', 'Quick time event', 'Event generator', 'Train event recorder', 'Solar particle event', 'Impact event', 'Bren Events Center', 'Late Devonian extinction', 'Security event manager', 'Cleaning event', 'Publication history of Marvel Comics crossover events', 'Library event planning', 'Track and field', 'Hague Convention for the Protection of Cultural Property in the Event of Armed Conflict', 'Event loop', 'Event data recorder', 'Curb Event Center', 'World Series of Poker Circuit', 'Open event at the 42nd Chess Olympiad', 'ATP Challenger Tour', 'Serious adverse event', 'Rare events', 'Sample space', 'Broadcasting of sports events', 'World Bowls Events', 'PGA Tour Champions', 'Black swan theory', 'Legal expenses insurance', 'Pariscope', 'Geocaching', 'Timeline of environmental history', 'Hadith of the pen and paper', 'News', 'Conditional event algebra', 'Timeline of world map changes', 'Survival analysis', 'Survivor Series', 'Reliable Event Logging Protocol', 'World Championship of Online Poker']","['4328228', '7361848', '2096537', '3182739', '23230510', '7738360', '860912', '5920634', '3451510', '4132085', '10061279', '5361228', '3458824', '4378023', '3155871', '9813', '12533', '3966979', '2578344', '63794', '1350609', '22989682', '24942333', '5329685', '20781999', '51472590', '33662794', '11995527', '4483550', '12114439', '44074687', '39313775', '22958', '3169520', '2234566', '38180478', '419259', '848251', '3721271', '11237348', '194904', '2150880', '30810678', '2534387', '4263384']"
14,Arts & Entertainment>Events & Listings>Clubs & Nightlife,"['Nightlife', 'At the Club', 'Berg am Laim', 'Nightset', 'Thamel', '93 Park', 'Host and hostess clubs', 'Milehouse', 'Sandestin Golf and Beach Resort', 'Ibiza', 'Closer to Heaven', 'Subprefecture of Pinheiros', 'Culture of Bangalore', 'Innervision Records', 'Corral de Bustos', 'Makode Linde', 'Tribe Magazine', 'Spyrou Kyprianou Avenue', 'Stelios Papathemelis', 'Votuporanga', 'Santa Ponsa', 'The Cave of the Golden Calf', 'Albanian Riviera', 'Peppermill Reno', 'Pep Love', 'World Ski and Snowboard Festival', 'Horden', 'Luka Krajnc', 'Culture of Milan', 'Popular entertainment in Brisbane', 'Qasr El Nil Street', 'Dizengoff 99', 'Skellow', 'The Village Subway', 'Downtown Beaumont', 'Sauchiehall Street', 'New Wave Productions', 'Bc magazine', 'Resort', 'Jesmond', 'Magaluf', 'Savassi', 'Michiko Koshino', 'Dupnitsa', 'Mister Saturday Night', 'Hoylake', 'Stas Misezhnikov', 'Ermita', 'Sliema']","['20799888', '17258533', '1148029', '19294525', '33928074', '726974', '29830323', '3993937', '25477003', '20928879', '28205649', '3656855', '315798', '1392808', '3223216', '513971', '63624', '11219075', '17373943', '31378770', '4603840', '43959244', '2985278', '13820782', '42766276', '27332758', '951578', '53432677', '3527080', '3279195', '3767962', '25358899', '471772', '6261485', '6310909', '4498421', '21640576', '2136397', '1595031', '32755870', '19835487', '11585479', '30597316', '3904568', '26105605', '41934713', '5001288', '6515786', '32544232']"
15,Arts & Entertainment>Events & Listings>Concerts & Music Festivals,"['Concert', 'Music festival', 'Music venue', 'Tanglewood Music Festival', 'Norfolk Chamber Music Festival', 'Klipsch Music Center', 'London Festival of Baroque Music', 'Cabrillo Festival of Contemporary Music', 'Festival of New Trumpet Music', 'Ozark Music Festival', 'Free festival', 'Schlern International Music Festival', 'Prague Spring International Music Festival', 'VELD Music Festival', 'Appalachian String Band Music Festival', 'Ottawa Chamberfest', 'Lockenhaus Chamber Music Festival', 'Madras Music Season', 'Virgin Festival', 'Menuhin Festival Gstaad', 'Helpmann Award for Best Contemporary Concert Presentation', 'Marrowstone Music Festival', 'Concerts at Knebworth House', 'Montreal Festivals', 'Concert band', 'NPR Music', 'Bendigo Blues and Roots Music Festival', 'Abu Ghosh Vocal Music Festival', 'Amfiteatrof Music Festival', 'Ravello Festival', 'Petrillo Music Shell', 'RNZ Concert', 'Association for Music in International Schools', 'Montreal International Jazz Festival', 'Mendocino Music Festival', 'Benefit concert', 'Carnatic music', 'Tanglewood Music Center', 'NSYNC in Concert', 'Concert pitch', 'International World of Mugham Festival', 'World music', 'Towersey Festival', 'Trance music', 'Sarasota Music Festival', 'Vision Festival', 'Beaches International Jazz Festival', 'Brighton Early Music Festival', 'Stompin 76', 'Concerts of Chembai', 'BBC Concert Orchestra', 'Just Music', 'Spoleto Festival USA', 'Mar y Sol Pop Festival', 'Festival de Beaune', 'Concert etiquette', 'Swara Samrat festival', 'Tyagaraja Aradhana', 'Blossom Music Center', 'The Gorge Amphitheatre']","['51046091', '51046556', '22910587', '18065323', '30874534', '38156316', '2945494', '23830806', '39139961', '164188', '236918', '312722', '333274', '5327182', '12753434', '2457622', '35590228', '34514682', '9276648', '32296719', '27266422', '1638423', '50702120', '23051640', '35598048', '26868834', '518559', '7504750', '2409546', '18997072', '32826848', '33668409', '4026969', '3407395', '25090888', '1031111', '953975', '4441355', '21958401', '30755067', '5865521', '6221828', '13476970', '947909', '30900', '54440806', '5778215', '559262', '33134', '1619893', '1625531', '5195638', '8673898', '26911117', '15617924', '14021741', '434407', '38180300', '3891635', '1172110']"
16,Arts & Entertainment>Events & Listings>Film Festivals,"['Toronto International Film Festival', 'Sarajevo Film Festival', 'Karlovy Vary International Film Festival', 'KASHISH Mumbai International Queer Film Festival', 'Adelaide Film Festival', 'ReelWorld Film Festival', 'Panafrican Film and Television Festival of Ouagadougou', 'UK Jewish Film Festival', 'Downtown Boca Film Festival', 'Leeds Independent Film Festival', 'Boston Jewish Film Festival', 'Celtic Media Festival', 'KROK International Animated Films Festival', 'Inside Out Film and Video Festival', 'Moondance International Film Festival', 'Toronto Student Film Festival']","['2019629', '29859490', '22523555', '6018256', '4810027', '25694444', '9746727', '51167', '43572722', '28964106', '1830664', '24976757', '751330', '178751', '37969630', '29614170']"
17,Arts & Entertainment>Events & Listings>Live Sporting Events,"['Broadcasting of sports events', 'Sporting clays', 'Media event', 'BBC Radio 5 Live', 'Live television', '5 live Sport', 'Music at sporting events', 'BBC Radio 5 Live Sports Extra', 'Anschutz Entertainment Group', 'Xbox Live', 'Stadium Events', 'Echo Arena Liverpool', 'Animals in sport', 'Park Live', 'KPRO', 'Television timeout', 'Ballarat Show', 'Eurosport 1', 'Shoulder programming', 'Venue', 'Mayweather Promotions', 'Horncastle Arena', 'Gate receipts', 'Meadow Event Park', 'Presenter', 'Pregame', 'Sportsround', 'Comerica Theatre', 'Sport 360', 'Courtsiding', 'FA Cup Final', 'Ziggo Sport Totaal', 'Chesser', 'LA Hacks', 'Europride', 'Thundersticks', 'Gemini Awards', 'NTV Spor', 'AdapTV', 'The Best Damn Sports Show Period', 'Pink Festival', 'Festival Peachtree Latino', 'KAZsport', 'Commonwealth Games', 'Astro SuperSport', 'RSI La 2', 'Video production', 'Palais Nikaia', 'Goodwill Games', 'Broadcast delay', 'Staples Center', 'Sports film', 'Sports Review', 'IRIB TV1', 'Bet365', 'Brisbane Pride Festival', 'Sky Racing', 'Casino', 'Silver Spurs Arena', 'Water Street Music Hall']","['11328801', '39923364', '5845673', '1049165', '25381641', '233912', '233917', '36564504', '3182739', '6131495', '7433145', '39173', '41684708', '8120844', '1872793', '48544488', '2706210', '32949336', '16316817', '461219', '368449', '4126777', '40962000', '5875307', '42512854', '538871', '40019242', '27194653', '5329685', '2121727', '24418144', '8114119', '40138257', '17988896', '15452312', '161316', '19747619', '45532955', '29246309', '768417', '2679560', '9725828', '7039104', '1671467', '10837569', '10701669', '1553972', '881586', '12219875', '13431673', '22761401', '1136392', '5215', '3114932', '1890476', '10078789', '2731932', '464897', '516154', '19401420']"
18,Arts & Entertainment>Events & Listings>Movie Listings & Theater Showtimes,"['Movie theater', 'The ABC Sunday Night Movie', '32nd PMPC Star Awards for Movies', 'Flash animation', 'Pay television', 'National CineMedia', 'Paramount Plaza', 'Karylle', 'Primetime Emmy Award for Outstanding Lead Actress in a Limited Series or Movie', 'SuperTV', 'The Polyphonic Spree', 'Tequan Richmond', 'CBS Films', 'The Crump Theatre', 'Xian Lim', 'HBO', 'GetTV', 'WUPA', 'Pilipinas Got Talent', 'RZA', 'Star Trek Into Darkness', 'Finding Dory', '76th Academy Awards', 'Jolina Magdangal', 'Blockbuster LLC', 'Comparison of video streaming aggregators', 'Google Search', 'Apple TV', 'Morissette Amon', 'Roku', 'Bing Mobile', 'Savoy Ballroom', 'Fearnet']","['49742579', '489044', '6963544', '6464591', '292805', '23211895', '36485007', '9435303', '38992103', '1649198', '39207839', '12431', '4765530', '4901771', '4760796', '39802265', '77819', '3445931', '13920307', '661989', '24581018', '4038124', '39177668', '42125403', '54860', '33785882', '3766344', '2867646', '1020586', '33546295', '424828', '765191', '24008332']"
19,Arts & Entertainment>Events & Listings>Ticket Sales,"['Ticket Galaxy', 'Ticket resale', 'New Era Tickets', 'Ticket machine', 'Eventbrite', 'Ticket Liquidator', 'Primary ticket outlet', 'TicketIQ', 'Ticketfly', 'ScoreBig', 'Ticketscript', 'Ticketbis', 'Classictic', 'Cash4Life', 'Sellindge', 'Theatrical producer', 'Raffle', 'Bearsted railway station', 'Seatwave', 'Sudbury Junction railway station', 'Alternative Nation festival', 'Anime NYC', 'Shuanglin Station', 'To Party Arhizei', 'Fishguard Folk Festival', 'Belleville railway station', 'Rodmarton Platform railway station', 'Brockville railway station', 'Burmese lottery', 'Superior Senators', 'Cobourg railway station', 'WWE Judgment Day', 'Beltane Fire Society', 'Ixxi', 'Tessera del tifoso', 'Benefit performance', 'SeatGeek', 'White Hen Pantry', 'Paso Robles station', 'Internet fraud', 'Big Egg Wrestling Universe', 'Columbus Stars', 'Resident Advisor', 'Rentrak', 'Meadowvale GO Station', 'Zyzzyx Road', 'Kipling GO Station', 'Livemusic', 'Caijindaxue Station', 'Change Game', 'Virgin Express', 'Nibley Music Festival', 'Bristol Bus Station', 'Radius clause', 'Block O', 'Accesso', 'Pittsburgh Steelerettes', 'Red Lion Hotels Corporation', 'Suburbia Tour', 'Milliken GO Station']","['4225372', '53670876', '1758399', '2482463', '5551904', '473577', '32445353', '2482411', '47259079', '25105939', '43027857', '21118929', '2482578', '14650272', '33064188', '11972688', '805626', '35981879', '1372564', '33471508', '1391486', '6074984', '12266663', '37721515', '1047873', '1335501', '30865731', '35408358', '30761936', '26235878', '19158981', '6299238', '25098228', '14783726', '32946980', '34387898', '1748973', '40182131', '54421643', '41317329', '515046', '1676368', '45204073', '42207842', '49597978', '18147509', '595353', '4208426', '8227280', '35444923', '10818369', '22733324', '14211363', '1963564', '40766061', '4574713', '43136637', '21802666', '50559638', '1076221']"
20,Arts & Entertainment>Fun & Trivia,"['FunTrivia', 'Trivia', 'Pub quiz', 'Tribes of Redwall Badgers', 'Game Wave Family Entertainment System', 'Terror Night', 'Shout About Movies', 'World Carrot Museum', 'Shinji Nakae', 'Game Party', 'Buena Mano Balita', 'IBilib', 'Movies in Fifteen Minutes', 'Nubian Jak', 'The Book of General Ignorance', 'HAKMEM', 'Wet Head', 'Shout About TV', 'Online quiz', 'Math Rabbit', 'A Nice Place to Visit', 'Quiz bowl', 'NBA Hangtime', 'OMGPop', 'Atari Greatest Hits', 'Techspardha', 'Test the Nation', 'Modern Inventions', 'TriBond', 'Quantum Link', 'Film promotion', 'Our Gods Wear Spandex', 'The Sour Notes', 'UWink', 'The Intellectual Devotional', 'Jagex', 'Drinking game', 'Homie the Clown', 'Spin Master', 'ToonHeads', 'The Movie Channel', 'Miss Prissy', 'Game', 'Adafruit Industries', 'Raisin bread', 'Prebiarum de multorum exemplaribus', 'Kitaab', 'Undergrads', 'Rizal Park', 'You Might Be a Zombie and Other Bad News', 'The Rescuers Down Under', 'Mast Maja Maadi', 'Land of Toys', 'Uppu Karuvaadu', 'The Last Angry Moose', 'Encarta', 'The Three Pigs', 'Whiskey Media', 'Shrek the Third', 'Posen Potato Festival']","['146160', '36047532', '37861841', '31162017', '8162', '20460', '23804898', '18723138', '12851354', '8303471', '505526', '2079803', '34476912', '546334', '11135832', '51641163', '31293062', '3602606', '6971282', '6215230', '26315675', '25544162', '11766333', '21615228', '25021649', '166518', '255930', '48993', '4002846', '1706582', '12720250', '30864675', '53011705', '14979215', '49286672', '36225095', '673062', '9073352', '7238316', '655262', '19443257', '4167768', '4984180', '2884498', '1690736', '7443026', '1440762', '51015459', '6371426', '21756313', '9166788', '39644396', '8528633', '903383', '12669787', '238004', '9153368', '47194492', '24011832', '35762571']"
21,Arts & Entertainment>Fun & Trivia>Flash-Based Entertainment,"['Flash Thompson', 'Entertainment', 'Entertainment center', 'Fuel Industries', 'Flashtube', 'Super Nintendo Entertainment System', 'Pyrotechnics', 'Infotainment', 'Captain Cold', 'Content Protection for Recordable Media', 'PowerPC 5000', 'Ocean Productions', 'Atmel', 'Video hosting service', 'Presentation program', 'Bung Enterprises', 'NyooTV', 'Filmation', 'PlayStation Store', 'Kazuo Niibori', 'Media in Thiruvananthapuram', 'Total Drama', 'Music Meister', 'Irem', 'Atmel AVR', 'Marvel Action Universe', 'Microsoft FreeCell', 'Justice League Heroes', 'Fire breathing', 'Financial technology', 'Magnum Semiconductor', 'Archos']","['1796949', '159633', '100290', '308034', '1572240', '1238264', '9262', '2144707', '102806', '44518453', '314667', '663186', '387514', '9058896', '333003', '315590', '5041361', '35829085', '20458262', '9919999', '6241422', '16375609', '32163909', '27599500', '2945399', '9783860', '10930429', '308054', '187584', '28314', '27578692', '4923012']"
22,Arts & Entertainment>Fun & Trivia>Fun Tests & Silly Surveys,"['The Abyss', 'Backmasking', 'The Phantom Tollbooth', 'Baby talk', 'Movie 43', 'We Are the World', 'Lost Girl']","['863241', '18589482', '28613119', '29097142', '45568', '178842', '685793']"
23,Arts & Entertainment>Humor,"['Theories of humor', 'Humor research', 'Humor on the internet', 'Gallows humor', 'Geek humor', 'Office humor', 'Misattribution theory of humor', 'College humor magazines', 'Humor magazine', 'Flatulence humor', 'Black comedy', 'Cognitive humor processing', 'Humor styles', 'Sophomoric humor', 'Ethnic joke', 'Deadpan', 'Computational humor', 'Mathematical joke', 'International Festival of the Humor of Bordighera', 'Cringe comedy', 'Pun', 'Humour in Islam', 'Joke chess problem', 'Internet Oracle', 'Vitreous body', 'Ciliary body', 'Slapstick', 'Adult animation', 'Sexual slang', 'Laughter', 'Four temperaments', 'Brimonidine', 'Trabecular meshwork', 'Seriousness', 'Shock value', 'Vitrectomy', 'Comedy thriller', 'Pars plicata', 'Katagelasticism', 'MilkandCookies', 'Zipi y Zape', 'Silent comedy', 'Dirty talk', 'Streeter Seidell', 'Ocular hypertension', 'Vitreous hemorrhage', 'Toon Hermans', 'Jihad satire', 'Toilet humour', 'Running gag', 'Cartoon', 'Jewish guilt', 'Toothpaste for Dinner', 'Prostaglandin analogue', 'Hyaloid artery', 'Comedy hip hop', 'Gelotology', 'Ram Kumar Panday', 'She Spies', 'Infectious Grooves']","['1939093', '118365', '4857534', '1042434', '41122131', '867889', '39902863', '14760591', '5459290', '573889', '1833242', '277978', '4512409', '149717', '703765', '35673893', '2266990', '53406742', '17893852', '34764275', '12099058', '15149966', '88589', '28862882', '6148343', '24272367', '234801', '2287691', '3103005', '27066693', '3541477', '17886894', '32049745', '24145', '15826297', '12762115', '1888708', '1156503', '38898', '542746', '29590176', '17909855', '38219', '285788', '1598208', '328853', '328850', '33901832', '2328711', '7165', '47863252', '7936484', '2268172', '506421', '40956926', '178192', '32878222', '252984', '2441584', '1156468']"
24,Arts & Entertainment>Humor>Live Comedy,"['The Comedy Awards', 'Alternative comedy', 'The Comedians of Comedy', 'Edinburgh Comedy Awards', 'Comedy album', 'Romantic comedy film', 'Aspen RooftopComedy Festival', 'Comedy music', 'Comedic genres', 'Cream of Comedy', 'Silent comedy', 'Comedian', 'Motown Live', 'Sitcom', 'Comedy Workshop', 'Greatest Comedy Hits', 'Live at the Ambassadors', 'The Super Serious Show', 'Comedy Classes', 'One Dimple', 'Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series', 'Primetime Emmy Award for Outstanding Writing for a Comedy Series', 'Tegan Higginbotham', 'Comic science fiction', 'Live radio', 'Aristophanes', 'Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series', 'Allah Made Me Funny', 'Times Square Comedy Festival', 'Double act', 'They Live', 'Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series', 'Women in comedy', 'Mad TV', 'Surya Comedy Channel', 'Adithya TV']","['30908065', '40673956', '363869', '1028', '17515287', '179375', '5569772', '44053068', '2273288', '15239944', '11560543', '66047', '8229606', '817445', '6373118', '14880035', '2961066', '5547023', '414890', '33115744', '7812860', '3625515', '3626593', '3625648', '13639480', '25531', '1156503', '20913980', '53922870', '48094535', '3340893', '31318195', '40890258', '342556', '46441599', '53348917']"
25,Arts & Entertainment>Humor>Political Humor,"['Political satire', 'Theories of humor', 'Political journalism', 'Office humor', 'Gallows humor', 'Humor magazine', 'Political philosophy', 'Editorial cartoonist', 'Harvard Political Review', 'Cringe comedy', 'Humour in Islam', 'Javad Alizadeh', 'Pun', 'Cartoon', 'Class Clown', 'Edasi', 'Political podcast', 'Adult animation', 'Legend of the White Horse', 'Fremont Solstice Parade', 'MilkandCookies', 'Ram Kumar Panday', 'Oui Be Negroes', 'Jihad satire', 'Toon Hermans', 'Satire', 'ColorLines', 'Candorville', 'Shock value', 'Parody science', 'Seriousness', 'Soapbox', 'Top Channel', 'You have two cows', 'Rush Limbaugh Is a Big Fat Idiot and Other Observations', 'It Usually Begins With Ayn Rand', 'Allahpundit', 'Todayhumor', 'Chip Giller', 'Comedy', 'Throwing Shade', 'Chastushka', 'Portokalli', 'Twin Cities Wire', 'Osmosis Jones', 'El Be Negre', 'Khalid Irfan', 'Resurrection Blues', 'Memoirs Found in a Bathtub', 'Hahamishia Hakamerit', 'More Crap', 'YTMND', 'Bathos', 'Vladimir Sanin', 'Ispup', 'Carnivalesque', 'GU Comics', 'Broadway Books', 'Hitlercito', 'Pupung']","['1939093', '4326668', '4494677', '7165', '933063', '13894922', '3212114', '4875992', '20914042', '5459290', '46646116', '205531', '39364570', '4180155', '703765', '3164786', '2266990', '12099058', '53339802', '28888523', '28862882', '44516019', '2899730', '963826', '3103005', '17886894', '5524740', '16598168', '3272050', '15525934', '23040', '51739333', '1678827', '27936271', '24145', '32878222', '1495019', '1551893', '26791', '15826297', '1888708', '1545862', '17909855', '38244916', '38778203', '285788', '3293229', '26096704', '15129', '359443', '16743745', '1105101', '9499378', '8788237', '17013392', '16083903', '13627576', '22987950', '2664190', '2397438']"
26,Arts & Entertainment>Humor>Spoofs & Satire,"['Spoof', 'Satire', 'Parody science', 'A Year in the Life of a Year', 'The Oxymoron', 'Comedy horror', 'Newzoids', 'Parody religion', 'Citizens of Earth', 'Not Another B Movie', 'Bomani Armah', 'Chandrahari', 'The Yes Men', 'Kev King', 'Raw Toonage', 'The Great Fetish', 'ScienTOMogy', 'Uncyclopedia', 'Scary Movie 3', 'Regional Holiday Music', 'Auditorial', 'Pugad Baboy', 'Time for Beany', 'Politics in Futurama', 'Frog Fractions', 'Epic Movie', 'Casper de Vries', 'Heeb', 'Zombies from The Beyond', 'Eating Media Lunch', 'Never Bet the Devil Your Head', 'Love Among the Walnuts', 'Parv Bancil', 'Bad Reporter', 'Not Another Teen Movie', 'Galaxy Quest', 'Arabic poetry', 'Tropic Thunder', 'Tactical media', 'Erotic literature', 'The Simpsons 138th Episode Spectacular', 'App Development and Condiments', 'Carmelita Tropicana', 'Another Period', 'The Nix brothers', 'Canned Film Festival', 'The Two Ronnies']","['54440627', '44114643', '42136697', '1227714', '9826144', '9021531', '11034583', '13781797', '25763036', '6327846', '54216628', '47127148', '5866625', '7825533', '7892732', '398452', '38107039', '13149', '741755', '32028665', '9755768', '13717800', '46365849', '33802289', '1519350', '441401', '3272050', '53700317', '14616326', '2009229', '358674', '34001428', '26791', '880056', '3307658', '226721', '4463773', '7507529', '39293131', '19611492', '1784993', '407376', '1118654', '6139806', '11942501', '13631667', '10982087']"
27,Arts & Entertainment>Movies,"['Film', 'Movie camera', 'Movie theater', 'Movie ranch', 'Windows Movie Maker', 'B movie', 'Movie projector', 'MTV Movie Award for Best Song from a Movie', 'Movie star', 'Monster movie', 'Road movie', 'ABC Movie of the Week', 'The MySpace Movie', 'The Great Movie Ride', 'The Beatles Movie Medley', 'Adult movie theater', 'Ultraman X The Movie', 'Movie Surfers', 'Television film', 'Interactive movie', 'Digital movie camera', 'MTV Movie Award for Next Generation', 'Primetime Emmy Award for Outstanding Lead Actor in a Limited Series or Movie', 'Movie Insider', 'Movie map', 'Primetime Emmy Award for Outstanding Supporting Actress in a Limited Series or Movie', 'Internet Movie Firearms Database', 'Association of Malayalam Movie Artists', 'Primetime Emmy Award for Outstanding Lead Actress in a Limited Series or Movie', 'Black Movie Awards', 'Teen Choice Award for Choice Movie Villain', 'Evangelion movie']","['5263148', '8763731', '14449035', '105391', '28874764', '17761927', '9319604', '21555729', '1441691', '36529601', '22688147', '22866293', '6306096', '26649275', '5849167', '199539', '27536651', '731779', '4299450', '235225', '77819', '4038261', '4038124', '4056032', '1055274', '39123471', '164342', '2290589', '1147170', '4063909', '48850638', '1395774']"
28,Arts & Entertainment>Movies>Action & Adventure Films,"['Adventure film', 'Action fiction', 'Action hero', 'Digimon Adventure', 'Sports film', 'Kenner Star Wars action figures', 'Thriller film', '38th Saturn Awards', 'Digimon Adventure 02', 'Serial film', 'The Ongoing Adventures of Rocket Llama', 'Sender Films', 'The Banana Splits', 'Banff Mountain Film Festival', 'FilmFlex', 'Adventures of the Road Runner', 'Superhero film', 'Epic film']","['34943408', '232680', '641428', '871086', '3124658', '6733333', '1096887', '2881253', '2084367', '995960', '8623694', '34330764', '9647445', '464897', '1275470', '210234', '18781155', '28148882']"
29,Arts & Entertainment>Movies>Action & Adventure Films>Martial Arts Films,"['Martial arts film', 'Martial arts', 'Elderly martial arts master', 'Mixed martial arts', 'Martial arts timeline', 'Kalarippayattu films', 'Touch of Death', 'Fine art', 'Hee Il Cho', 'Wudang quan', 'Combat reenactment', 'History of film', 'Tiger from Tjampa', 'Hakan Haslaman', 'Chiang Sheng', 'Sanshiro Sugata', 'Baguazhang', 'Ric Meyers', 'Hybrid', 'Ultimate Fighting Championship', 'Kill Arman', 'Chen Changxing', 'Mr Karate', 'Paths of Glory', 'Haruka Kuroda', 'Fighter in the Wind', 'Labyrinth Gallery', 'The arts', 'Chen Youben', 'Daring Game', 'Ji Jike', 'Puthooramputhri Unniyarcha', 'Tamil culture', 'Creative Impulse Entertainment', 'Li Luoneng', 'The Proud General']","['211997', '6480617', '6482154', '25422236', '2290495', '40854163', '24462994', '1816470', '3759173', '90317', '33624326', '3270386', '15625178', '10783', '504918', '24135042', '6866227', '30938620', '38694748', '24122693', '19501', '19028', '13208623', '228344', '2898121', '23255', '31481839', '11566513', '477031', '22216145', '8873780', '29560452', '28795611', '13320978', '169660', '30861578']"
30,Arts & Entertainment>Movies>Action & Adventure Films>Superhero Films,"['Superhero film', 'Superhero', 'Hero at Large', 'Toonpur Ka Super Hero', 'Fantastic Four in film', 'Action film', 'Saturn Award for Best Superhero Adaptation Television Series', 'Springman and the SS', 'Rat Pfink a Boo Boo', 'Luchador films', 'International Astana Action Film Festival', 'Ayan Mukerji', 'Supervillain', 'Super Inday and the Golden Bibe', 'Kanthaswamy', 'Planeta', 'Tokusatsu', 'Dharma Productions']","['43564', '24922620', '5338646', '11891556', '10688518', '36604832', '9111772', '15161986', '50731493', '3178133', '46414604', '33489109', '29785542', '43076', '1275470', '99212', '634965', '26006081']"
